player_id,player_name,country,country_id,birth_date_utc,primary_position,club_id,club_name,height_cm,preferred_foot,transfer_value_eur
823078,Merih Demiral,Turkiye,6595,1998-03-05,center back,2530.0,Al Ahli,192.0,right,12772408.0
845990,Ozan Kabak,Turkiye,6595,2000-03-25,center back,8226.0,Hoffenheim,185.0,right,4079119.0
845991,Yunus Akgün,Turkiye,6595,2000-07-07,attacking midfielder,8637.0,Galatasaray,173.0,left,17250152.0
866967,Altay Bayindir,Turkiye,6595,1998-04-14,keeper,10260.0,Manchester United,198.0,right,6777005.0
867225,Zeki Çelik,Turkiye,6595,1997-02-17,right wing-back,9885.0,Juventus,180.0,right,8748384.0
890232,Baris Alper Yilmaz,Turkiye,6595,2000-05-23,left winger,8637.0,Galatasaray,186.0,right,20767203.0
904098,Mert Müldür,Turkiye,6595,1999-04-03,right back,8695.0,Fenerbahçe,188.0,right,5331187.0
935409,Orkun Kökcü,Turkiye,6595,2000-12-29,defensive midfielder,10188.0,Beşiktaş,175.0,both,23867436.0
1137705,Enzo Fernández,Argentina,6706,2001-01-17,attacking midfielder,8455.0,Chelsea,178.0,right,102870838.0
1216079,José Manuel López,Argentina,6706,2000-12-06,striker,10283.0,Palmeiras,190.0,left,20539340.0
1226147,Giuliano Simeone,Argentina,6706,2002-12-18,right midfielder,9906.0,Atletico Madrid,173.0,right,40282654.0
1272440,Valentín Barco,Argentina,6706,2004-07-23,defensive midfielder,9848.0,Strasbourg,170.0,left,27767939.0
1347574,Nico Paz,Argentina,6706,2004-09-08,attacking midfielder,10171.0,Como,186.0,left,58121663.0
174321,Nicolás Otamendi,Argentina,6706,1988-02-12,center back,10076.0,River Plate,183.0,right,934894.0
195750,Nicolás Tagliafico,Argentina,6706,1992-08-31,left back,9748.0,Lyon,169.0,left,2835710.0
237606,Leandro Paredes,Argentina,6706,1994-06-29,central midfielder,10077.0,Boca Juniors,180.0,right,2731002.0
245555,Gerónimo Rulli,Argentina,6706,1992-05-20,keeper,8592.0,Marseille,189.0,right,4792618.0
268375,Emiliano Martínez,Argentina,6706,1992-09-02,keeper,10252.0,Aston Villa,195.0,right,18624999.0
30981,Lionel Messi,Argentina,6706,1987-06-24,striker,960720.0,Inter Miami CF,170.0,left,12783392.0
324578,Rodrigo De Paul,Argentina,6706,1994-05-24,central midfielder,960720.0,Inter Miami CF,178.0,right,10088005.0
389050,Juan Musso,Argentina,6706,1994-05-06,keeper,9906.0,Atletico Madrid,191.0,right,1725822.0
604126,Giovani Lo Celso,Argentina,6706,1996-04-09,attacking midfielder,8603.0,Real Betis,177.0,left,11068703.0
687008,Gonzalo Montiel,Argentina,6706,1997-01-01,right back,10076.0,River Plate,175.0,right,2254445.0
690230,Lautaro Martínez,Argentina,6706,1997-08-22,striker,8636.0,Inter,174.0,right,64943907.0
693599,Exequiel Palacios,Argentina,6706,1998-10-05,defensive midfielder,8178.0,Bayer Leverkusen,177.0,right,29016312.0
726345,Nahuel Molina,Argentina,6706,1998-04-06,right back,9906.0,Atletico Madrid,175.0,right,12622622.0
785411,Marcos Senesi,Argentina,6706,1997-05-10,center back,8586.0,Tottenham Hotspur,184.0,left,18790262.0
789066,Cristian Romero,Argentina,6706,1998-04-27,center back,8586.0,Tottenham Hotspur,185.0,right,51943783.0
812652,Facundo Medina,Argentina,6706,1999-05-28,center back,8592.0,Marseille,184.0,left,18045188.0
831489,Alexis Mac Allister,Argentina,6706,1998-12-24,defensive midfielder,8650.0,Liverpool,174.0,right,84925776.0
841672,Nicolás González,Argentina,6706,1998-04-06,left midfielder,9885.0,Juventus,180.0,left,20067914.0
847983,Lisandro Martínez,Argentina,6706,1998-01-18,center back,10260.0,Manchester United,178.0,left,36731175.0
955271,Thiago Almada,Argentina,6706,2001-04-26,left midfielder,9906.0,Atletico Madrid,171.0,right,19982282.0
974753,Julián Álvarez,Argentina,6706,2000-01-31,striker,9906.0,Atletico Madrid,170.0,right,103724288.0
1032039,Jackson Porozo,Ecuador,6707,2000-08-04,center back,162418.0,Tijuana,192.0,right,1777284.0
1108611,Pedro Vite,Ecuador,6707,2002-03-09,central midfielder,1946.0,Pumas,172.0,left,7050369.0
1137667,Piero Hincapié,Ecuador,6707,2002-01-09,left back,9825.0,Arsenal,184.0,left,56767496.0
1137668,Moisés Caicedo,Ecuador,6707,2001-11-02,defensive midfielder,8455.0,Chelsea,178.0,right,121001035.0
1137670,Willian Pacho,Ecuador,6707,2001-10-16,center back,9847.0,Paris Saint-Germain,188.0,left,67849291.0
1274400,Alan Minda,Ecuador,6707,2003-05-14,striker,10272.0,Atletico MG,174.0,right,2924948.0
1287010,Nilson Angulo,Ecuador,6707,2003-06-19,left winger,8472.0,Sunderland,182.0,right,8674415.0
1353364,Anthony Valencia,Ecuador,6707,2003-07-21,attacking midfielder,9988.0,Royal Antwerp,174.0,left,950961.0
1354085,Joel Ordóñez,Ecuador,6707,2004-04-21,center back,8342.0,Club Brugge,185.0,right,37004425.0
1391753,Yaimar Medina,Ecuador,6707,2004-11-05,left back,9987.0,Genk,178.0,left,3966958.0
1418122,Jeremy Arévalo,Ecuador,6707,2005-03-19,striker,8458.0,VfB Stuttgart II,173.0,left,3151435.0
1421270,Kevin Rodríguez,Ecuador,6707,2000-03-04,striker,7978.0,Union St.Gilloise,190.0,right,3615436.0
1443464,Kendry Páez,Ecuador,6707,2007-05-04,right winger,10076.0,River Plate,178.0,left,11866705.0
146801,Hernán Galíndez,Ecuador,6707,1987-03-30,keeper,10081.0,Huracan,189.0,right,819512.0
1477417,Denil Castillo,Ecuador,6707,2004-03-24,central midfielder,8113.0,FC Midtjylland,189.0,right,
1614051,Gonzalo Valle,Ecuador,6707,1996-02-28,keeper,6721.0,LDU de Quito,186.0,right,891166.0
195927,Enner Valencia,Ecuador,6707,1989-11-04,striker,,Unknown,177.0,right,1001139.0
688278,Pervis Estupinán,Ecuador,6707,1998-01-21,left midfielder,8564.0,Milan,175.0,left,16253460.0
766159,Jordy Caicedo,Ecuador,6707,1997-11-18,striker,10081.0,Huracan,186.0,right,1041384.0
825641,Félix Torres,Ecuador,6707,1997-01-11,center back,8702.0,Internacional,187.0,right,1387148.0
832171,Alan Franco,Ecuador,6707,1998-08-21,defensive midfielder,10272.0,Atletico MG,175.0,right,2234971.0
845368,John Yeboah,Ecuador,6707,2000-06-23,striker,7881.0,Venezia,170.0,left,3143241.0
848593,Ángelo Preciado,Ecuador,6707,1998-02-18,right midfielder,10272.0,Atletico MG,174.0,right,1910917.0
950396,Jordy Alcívar,Ecuador,6707,1999-08-05,defensive midfielder,192875.0,Independiente del Valle,168.0,right,1097328.0
978290,Moisés Ramirez,Ecuador,6707,2000-09-09,keeper,488099.0,Kifisia FC,185.0,right,702526.0
980311,Gonzalo Plata,Ecuador,6707,2000-11-01,right winger,9770.0,Flamengo,178.0,left,7847282.0
1097466,Micky van de Ven,Netherlands,6708,2001-04-19,center back,8586.0,Tottenham Hotspur,193.0,left,66132070.0
1125720,Robin Roefs,Netherlands,6708,2003-01-17,keeper,8472.0,Sunderland,193.0,left,27365105.0
1131987,Bart Verbruggen,Netherlands,6708,2002-08-18,keeper,10204.0,Brighton & Hove Albion,193.0,right,48262961.0
1413846,Jorrel Hato,Netherlands,6708,2006-03-07,left back,8455.0,Chelsea,182.0,left,49568373.0
198559,Marten de Roon,Netherlands,6708,1991-03-29,defensive midfielder,8524.0,Atalanta,185.0,right,2176838.0
209405,Virgil van Dijk,Netherlands,6708,1991-07-08,center back,8650.0,Liverpool,193.0,right,6830396.0
303824,Memphis Depay,Netherlands,6708,1994-02-13,striker,9808.0,Corinthians,178.0,right,4016301.0
330643,Mark Flekken,Netherlands,6708,1993-06-13,keeper,8178.0,Bayer Leverkusen,189.0,both,5811877.0
351999,Wout Weghorst,Netherlands,6708,1992-08-07,striker,8611.0,FC Twente,197.0,right,1629616.0
417068,Nathan Aké,Netherlands,6708,1995-02-18,center back,8695.0,Fenerbahçe,180.0,left,13408370.0
593118,Denzel Dumfries,Netherlands,6708,1996-04-18,right midfielder,8633.0,Real Madrid,189.0,right,19913221.0
638622,Frenkie de Jong,Netherlands,6708,1997-05-12,defensive midfielder,8634.0,Barcelona,181.0,right,38529774.0
660301,Donyell Malen,Netherlands,6708,1999-01-19,striker,8686.0,Roma,179.0,right,20979467.0
774947,Guus Til,Netherlands,6708,1997-12-22,striker,8640.0,PSV Eindhoven,183.0,right,13641596.0
794253,Justin Kluivert,Netherlands,6708,1999-05-05,attacking midfielder,8678.0,AFC Bournemouth,175.0,both,33580538.0
806552,Cody Gakpo,Netherlands,6708,1999-05-07,left winger,8650.0,Liverpool,193.0,right,62190371.0
837341,Noa Lang,Netherlands,6708,1999-06-17,left winger,9875.0,Napoli,170.0,right,20196214.0
866516,Teun Koopmeiners,Netherlands,6708,1998-02-28,center back,9885.0,Juventus,186.0,left,23439844.0
868344,Tijjani Reijnders,Netherlands,6708,1998-07-29,attacking midfielder,8456.0,Manchester City,185.0,right,55735720.0
881640,Lutsharel Geertruida,Netherlands,6708,2000-07-18,right back,178475.0,RB Leipzig,184.0,right,24828837.0
940446,Brian Brobbey,Netherlands,6708,2002-02-01,striker,8472.0,Sunderland,180.0,right,37543000.0
941213,Crysencio Summerville,Netherlands,6708,2001-10-30,left winger,8654.0,West Ham United,174.0,right,32170648.0
956683,Ryan Gravenberch,Netherlands,6708,2002-05-16,defensive midfielder,8650.0,Liverpool,190.0,right,94765001.0
970243,Mats Wieffer,Netherlands,6708,1999-11-16,right back,10204.0,Brighton & Hove Albion,188.0,right,19147075.0
970563,Quinten Timber,Netherlands,6708,2001-06-17,defensive midfielder,8592.0,Marseille,179.0,right,22609122.0
974618,Jan Paul van Hecke,Netherlands,6708,2000-06-08,center back,8586.0,Tottenham Hotspur,189.0,right,39830120.0
1014496,Odilon Kossounou,Ivory Coast,6709,2001-01-04,center back,8524.0,Atalanta,188.0,right,18753484.0
1027472,Wilfried Singo,Ivory Coast,6709,2000-12-25,center back,8637.0,Galatasaray,190.0,right,22374096.0
1070052,Amad Diallo,Ivory Coast,6709,2002-07-11,right winger,10260.0,Manchester United,174.0,left,54153293.0
1087966,Evann Guessand,Ivory Coast,6709,2001-07-01,right winger,10252.0,Aston Villa,185.0,right,31733028.0
1114979,Emmanuel Agbadou,Ivory Coast,6709,1997-06-17,center back,10188.0,Beşiktaş,192.0,right,17226909.0
1186770,Parfait Guiagon,Ivory Coast,6709,2001-02-22,left winger,9986.0,Sporting Charleroi,169.0,right,2485608.0
1199383,Ange-Yoan Bonny,Ivory Coast,6709,2003-10-25,striker,8636.0,Inter,189.0,right,26596532.0
1213430,Elye Wahi,Ivory Coast,6709,2003-01-02,striker,9810.0,Eintracht Frankfurt,184.0,right,15932104.0
1227012,Simon Adingra,Ivory Coast,6709,2002-01-01,left winger,8472.0,Sunderland,175.0,right,22694273.0
1280201,Mohamed Koné,Ivory Coast,6709,2002-03-07,keeper,9986.0,Sporting Charleroi,186.0,right,855467.0
1328540,Oumar Diakité,Ivory Coast,6709,2003-12-20,striker,9837.0,Reims,188.0,right,6004033.0
1395704,Guéla Doué,Ivory Coast,6709,2002-10-17,right back,9848.0,Strasbourg,187.0,right,19413186.0
1425182,Ousmane Diomande,Ivory Coast,6709,2003-12-04,center back,9768.0,Sporting CP,190.0,right,42749833.0
1624586,Bazoumana Touré,Ivory Coast,6709,2006-03-02,left winger,10261.0,Newcastle United,178.0,left,28924204.0
1666494,Christ Inao Oulaï,Ivory Coast,6709,2006-04-06,defensive midfielder,8535.0,Fiorentina,173.0,right,3169606.0
1735453,Yan Diomande,Ivory Coast,6709,2006-11-14,right winger,178475.0,RB Leipzig,180.0,right,36755009.0
470539,Jean Michaël Seri,Ivory Coast,6709,1991-07-19,central midfielder,8340.0,Maribor,169.0,right,105653.0
575735,Nicolas Pépé,Ivory Coast,6709,1995-05-29,right midfielder,10205.0,Villarreal,178.0,left,3977129.0
579747,Franck Kessié,Ivory Coast,6709,1996-12-19,defensive midfielder,2530.0,Al Ahli,180.0,right,7179639.0
602211,Seko Fofana,Ivory Coast,6709,1995-05-07,central midfielder,9851.0,Rennes,183.0,right,5100308.0
698273,Alban Lafont,Ivory Coast,6709,1999-01-23,keeper,9830.0,Nantes,191.0,right,1898007.0
740997,Ghislain Konan,Ivory Coast,6709,1995-12-27,left back,9764.0,Gil Vicente,176.0,left,1651820.0
787242,Evan N'Dicka,Ivory Coast,6709,1999-08-20,center back,8686.0,Roma,192.0,left,32396087.0
795371,Ibrahim Sangaré,Ivory Coast,6709,1997-12-02,defensive midfielder,10203.0,Nottingham Forest,191.0,right,22674546.0
802462,Christopher Opéri,Ivory Coast,6709,1997-04-29,left back,1933.0,Başakşehir,182.0,left,1928474.0
873566,Yahia Fofana,Ivory Coast,6709,2000-08-21,keeper,2166.0,Rizespor,194.0,right,3959632.0
1074586,Israel Reyes,Mexico,6710,2000-05-23,center back,6576.0,CF America,179.0,right,4431225.0
1170238,Brian Gutiérrez,Mexico,6710,2003-06-17,central midfielder,7807.0,Chivas,178.0,right,6889241.0
1227878,Raúl Rangel,Mexico,6710,2000-02-25,keeper,7807.0,Chivas,191.0,right,6303720.0
1254394,Obed Vargas,Mexico,6710,2005-08-05,defensive midfielder,9906.0,Atletico Madrid,175.0,right,10041466.0
1432212,Mateo Chávez,Mexico,6710,2004-05-12,left back,10229.0,AZ Alkmaar,176.0,left,4256758.0
1456983,Armando González,Mexico,6710,2003-04-20,striker,7807.0,Chivas,179.0,right,4187040.0
1670377,Gilberto Mora,Mexico,6710,2008-10-14,central midfielder,162418.0,Tijuana,168.0,right,9784114.0
292313,Raul Jiménez,Mexico,6710,1991-05-05,striker,8602.0,Wolverhampton Wanderers,188.0,right,4004220.0
31047,Guillermo Ochoa,Mexico,6710,1985-07-13,keeper,2134.0,AEL Limassol,185.0,right,128224.0
527616,Luis Chávez,Mexico,6710,1996-01-15,defensive midfielder,9763.0,Dinamo Moscow,178.0,left,3633992.0
558539,Guillermo Martínez,Mexico,6710,1995-03-15,striker,1946.0,Pumas,191.0,left,1117487.0
559986,Orbelín Pineda,Mexico,6710,1996-03-24,central midfielder,7849.0,Monterrey,170.0,right,3749315.0
597976,Jesús Gallardo,Mexico,6710,1994-08-15,left back,6618.0,Toluca,178.0,left,1699760.0
664644,César Montes,Mexico,6710,1997-02-24,center back,8710.0,Lokomotiv Moscow,191.0,right,5119879.0
720560,Julián Quiñones,Mexico,6710,1997-03-24,striker,101919.0,Al Qadsiah,176.0,right,10925339.0
720737,Roberto Alvarado,Mexico,6710,1998-09-07,attacking midfielder,7807.0,Chivas,176.0,left,5867557.0
727586,Jorge Sánchez,Mexico,6710,1997-12-10,right back,6577.0,Atlas,175.0,right,1350069.0
728365,Alexis Vega,Mexico,6710,1997-11-25,left winger,6618.0,Toluca,174.0,right,4855292.0
751164,Carlos Acevedo,Mexico,6710,1996-04-19,keeper,7857.0,Santos Laguna,184.0,right,1573378.0
783505,Edson Álvarez,Mexico,6710,1997-10-24,defensive midfielder,8654.0,West Ham United,186.0,right,14719031.0
895954,Álvaro Fidalgo,Mexico,6710,1997-04-09,attacking midfielder,8603.0,Real Betis,175.0,right,5684265.0
914103,Johan Vásquez,Mexico,6710,1998-10-22,center back,10233.0,Genoa,185.0,left,13951595.0
921174,Luis Romo,Mexico,6710,1995-06-05,center back,7807.0,Chivas,182.0,right,1934747.0
954092,Santiago Giménez,Mexico,6710,2001-04-18,striker,8564.0,Milan,183.0,left,20083802.0
971628,Érik Lira,Mexico,6710,2000-05-08,center back,6578.0,Cruz Azul,172.0,right,11603159.0
977404,César Huerta,Mexico,6710,2000-12-03,right winger,8635.0,Anderlecht,171.0,right,3781331.0
1031319,Amirhossein Hosseinzadeh,Iran,6711,2000-10-30,striker,176352.0,Tractor,178.0,right,966217.0
1073012,Mohammad Mohebi,Iran,6711,1998-12-20,striker,8705.0,FC Rostov,176.0,left,1756928.0
117222,Ehsan Hajisafi,Iran,6711,1990-02-25,left back,101611.0,Sepahan,178.0,left,108209.0
1221526,Saleh Hardani,Iran,6711,1998-12-26,right back,101614.0,Esteghlal,176.0,right,372708.0
1350138,Arya Yousefi,Iran,6711,2002-04-22,right back,101611.0,Sepahan,181.0,right,1033535.0
1420509,Mohammad Ghorbani,Iran,6711,2001-10-07,central midfielder,102122.0,Al-Wahda,190.0,right,1004410.0
1583232,Amir Mohammad Razzaghinia,Iran,6711,2006-04-11,defensive midfielder,101614.0,Esteghlal,187.0,right,1209448.0
1729681,Danial Eiri,Iran,6711,2003-10-26,defender,101618.0,Zob Ahan,182.0,right,
431418,Hossein Hosseini,Iran,6711,1992-06-30,keeper,101611.0,Sepahan,189.0,right,230222.0
466890,Alireza Jahanbakhsh,Iran,6711,1993-08-11,right winger,7947.0,FCV Dender EH,183.0,right,243224.0
500637,Hossein Kanani,Iran,6711,1994-03-23,center back,101610.0,Persepolis,188.0,right,797425.0
505281,Saeid Ezatolahi,Iran,6711,1996-10-01,defensive midfielder,102119.0,Shabab Al-Ahli Dubai FC,189.0,right,928719.0
505313,Alireza Beiranvand,Iran,6711,1992-09-21,keeper,176352.0,Tractor,195.0,right,167611.0
505385,Roozbeh Cheshmi,Iran,6711,1993-07-24,central midfielder,101614.0,Esteghlal,194.0,right,104526.0
505959,Ramin Rezaeian,Iran,6711,1990-03-21,right back,101614.0,Esteghlal,184.0,right,68779.0
505960,Ali Alipour,Iran,6711,1995-11-11,forward,101610.0,Persepolis,181.0,both,558370.0
511397,Shoja Khalilzadeh,Iran,6711,1989-05-14,center back,176352.0,Tractor,183.0,right,67977.0
532220,Saman Ghoddos,Iran,6711,1993-09-06,central midfielder,209190.0,Al Ittihad Kalba,176.0,right,770484.0
619506,Mehdi Taremi,Iran,6711,1992-07-18,striker,8638.0,Olympiacos,185.0,right,1468373.0
621519,Mehdi Torabi,Iran,6711,1994-09-10,left midfielder,176352.0,Tractor,185.0,right,599613.0
630459,Milad Mohammadi,Iran,6711,1993-09-29,left back,101610.0,Persepolis,178.0,left,386186.0
641121,Shahriyar Moghanloo,Iran,6711,1994-12-21,striker,209190.0,Al Ittihad Kalba,189.0,left,471348.0
848314,Mehdi Ghayedi,Iran,6711,1998-12-05,striker,102123.0,Al-Nasr SC,166.0,right,2239106.0
872575,Ali Nemati,Iran,6711,1996-02-08,center back,139914.0,Foolad Khuzestan,182.0,right,154122.0
872590,Payam Niazmand,Iran,6711,1995-04-06,keeper,101610.0,Persepolis,193.0,right,295764.0
892709,Dennis Eckert,Iran,6711,1997-01-09,attacking midfielder,9985.0,Standard Liege,182.0,right,1652456.0
1026065,Matt Freese,USA,6713,1998-09-02,keeper,546238.0,New York City FC,191.0,right,1194912.0
1036401,Ricardo Pepi,USA,6713,2003-01-09,striker,8640.0,PSV Eindhoven,185.0,right,26200000.0
1071179,Giovanni Reyna,USA,6713,2002-11-13,attacking midfielder,9788.0,Borussia Mönchengladbach,183.0,right,6761473.0
1126058,Malik Tillman,USA,6713,2002-05-28,attacking midfielder,8178.0,Bayer Leverkusen,187.0,right,31022777.0
1136096,Sebastian Berhalter,USA,6713,2001-05-10,defensive midfielder,307691.0,Vancouver Whitecaps,175.0,right,3359720.0
1245998,Chris Brady,USA,6713,2004-03-03,keeper,6397.0,Chicago Fire FC,190.0,right,2222301.0
1338696,Alex Freeman,USA,6713,2004-08-09,right back,10205.0,Villarreal,188.0,right,3069180.0
1348329,Max Arfsten,USA,6713,2001-04-19,left wing-back,6001.0,Columbus Crew,185.0,left,2275491.0
198444,Tim Ream,USA,6713,1987-10-05,center back,1323940.0,Charlotte FC,186.0,left,86400.0
621882,Álex Zendejas,USA,6713,1998-02-07,right winger,6576.0,CF America,167.0,left,8248247.0
621946,Cristian Roldan,USA,6713,1995-06-03,defensive midfielder,130394.0,Seattle Sounders FC,173.0,right,1585002.0
662428,Antonee Robinson,USA,6713,1997-08-08,left back,9879.0,Fulham,183.0,left,28951101.0
688271,Auston Trusty,USA,6713,1998-08-12,center back,9925.0,Celtic,188.0,left,4850977.0
688295,Christian Pulisic,USA,6713,1998-09-18,striker,8564.0,Milan,178.0,right,40102247.0
729769,Tyler Adams,USA,6713,1999-02-14,defensive midfielder,8678.0,AFC Bournemouth,175.0,right,24269133.0
729988,Matt Turner,USA,6713,1994-06-24,keeper,9748.0,Lyon,190.0,right,1227737.0
825623,Miles Robinson,USA,6713,1997-03-14,center back,722265.0,FC Cincinnati,188.0,right,1627663.0
848266,Weston McKennie,USA,6713,1998-08-28,right wing-back,9885.0,Juventus,185.0,right,20998073.0
848268,Haji Wright,USA,6713,1998-03-27,striker,8669.0,Coventry City,193.0,right,11821894.0
889536,Timothy Weah,USA,6713,2000-02-22,right wing-back,8592.0,Marseille,183.0,right,20384000.0
892816,Sergiño Dest,USA,6713,2000-11-03,right back,8640.0,PSV Eindhoven,170.0,right,23450403.0
924485,Mark McKenzie,USA,6713,1999-02-25,center back,9941.0,Toulouse,184.0,right,5487971.0
950829,Chris Richards,USA,6713,2000-03-28,center back,9826.0,Crystal Palace,188.0,right,21640235.0
952322,Brenden Aaronson,USA,6713,2000-10-22,right winger,8463.0,Leeds United,178.0,right,18703691.0
959696,Joseph Scally,USA,6713,2002-12-31,right wing-back,9788.0,Borussia Mönchengladbach,178.0,right,9669762.0
982677,Folarin Balogun,USA,6713,2001-07-03,striker,9829.0,Monaco,179.0,right,25550741.0
1130691,Kamaldeen Sulemana,Ghana,6714,2002-02-15,attacking midfielder,8524.0,Atalanta,175.0,right,18194011.0
1177779,Alidu Seidu,Ghana,6714,2000-06-04,center back,9851.0,Rennes,173.0,right,6473864.0
1201760,Marvin Senaya,Ghana,6714,2001-01-28,right back,8583.0,Auxerre,179.0,right,2214604.0
1211610,Augustine Boakye,Ghana,6714,2000-11-03,right winger,9853.0,Saint-Etienne,173.0,left,4515715.0
1220633,Prince Adu,Ghana,6714,2003-09-23,striker,6033.0,Viktoria Plzen,179.0,right,2912551.0
1265626,Abdul Fatawu,Ghana,6714,2004-03-08,right winger,8197.0,Leicester City,177.0,left,21775131.0
1338390,Ernest Nuamah,Ghana,6714,2003-11-01,forward,9748.0,Lyon,178.0,left,13769819.0
1429607,Kojo Peprah Oppong,Ghana,6714,2004-06-04,center back,9831.0,Nice,188.0,right,10467733.0
1432344,Jonas Adjetey,Ghana,6714,2003-12-13,center back,8721.0,Wolfsburg,188.0,right,7922994.0
1452385,Christopher Bonsu Baah,Ghana,6714,2004-12-14,left midfielder,101919.0,Al Qadsiah,172.0,left,12120359.0
154280,Jordan Ayew,Ghana,6714,1991-09-11,striker,8197.0,Leicester City,182.0,right,1232388.0
1615927,Caleb Yirenkyi,Ghana,6714,2006-01-15,central midfielder,10202.0,Nordsjælland,182.0,right,6648250.0
1806615,Benjamin Asare,Ghana,6714,1992-07-13,keeper,,Unknown,188.0,right,
324910,Abdul Rahman Baba,Ghana,6714,1994-07-02,left back,8619.0,PAOK Thessaloniki,180.0,left,1070630.0
434325,Thomas Partey,Ghana,6714,1993-06-13,central midfielder,10205.0,Villarreal,185.0,right,2116297.0
562801,Derrick Luckassen,Ghana,6714,1995-07-03,center back,2137.0,Pafos FC,186.0,right,547980.0
604105,Iñaki Williams,Ghana,6714,1994-06-15,right winger,8315.0,Athletic Club,186.0,right,15553356.0
615411,Lawrence Ati-Zigi,Ghana,6714,1996-11-29,keeper,10190.0,St. Gallen,188.0,right,888373.0
771630,Gideon Mensah,Ghana,6714,1998-07-18,left back,8722.0,1. FC Köln,178.0,left,2247783.0
776184,Brandon Thomas-Asante,Ghana,6714,1998-12-29,left winger,8669.0,Coventry City,180.0,right,6469067.0
776591,Abdul Mumin,Ghana,6714,1998-06-06,defender,,Unknown,188.0,right,2110965.0
873227,Jerome Opoku,Ghana,6714,1998-10-14,center back,1933.0,Başakşehir,195.0,left,3133136.0
883823,Elisha Owusu,Ghana,6714,1997-11-07,central midfielder,8583.0,Auxerre,182.0,right,2252937.0
933576,Antoine Semenyo,Ghana,6714,2000-01-07,right winger,8456.0,Manchester City,185.0,right,63965105.0
948745,Kwasi Sibo,Ghana,6714,1998-06-24,defensive midfielder,8670.0,Real Oviedo,183.0,right,1119128.0
963812,Joseph Anang,Ghana,6714,2000-06-08,keeper,1854.0,St. Patrick's Athletic,183.0,right,79064.0
1023887,Tsuyoshi Watanabe,Japan,6715,1997-02-05,center back,10235.0,Feyenoord,186.0,right,9490272.0
1033111,Kaishu Sano,Japan,6715,2000-12-30,central midfielder,9905.0,Mainz 05,176.0,right,26323596.0
1053679,Zion Suzuki,Japan,6715,2002-08-21,keeper,10167.0,Parma,189.0,right,21668407.0
1134467,Yuito Suzuki,Japan,6715,2001-10-25,attacking midfielder,8358.0,Freiburg,175.0,right,15078138.0
1232143,Tomoki Hayakawa,Japan,6715,1999-03-03,keeper,4397.0,Kashima Antlers,186.0,right,1136329.0
1337765,Junnosuke Suzuki,Japan,6715,2003-07-12,right back,8391.0,FC København,180.0,right,1771547.0
1436730,Keisuke Goto,Japan,6715,2005-06-03,striker,8358.0,Freiburg,191.0,right,3973063.0
1611223,Kento Shiogai,Japan,6715,2005-03-26,striker,8721.0,Wolfsburg,180.0,right,7554337.0
523731,Shogo Taniguchi,Japan,6715,1991-07-15,center back,9997.0,St.Truiden,182.0,right,517741.0
604044,Junya Ito,Japan,6715,1993-03-09,left winger,9987.0,Genk,176.0,right,1849143.0
620917,Ko Itakura,Japan,6715,1997-01-27,center back,8593.0,Ajax,185.0,right,9487856.0
621515,Daichi Kamada,Japan,6715,1996-08-05,defensive midfielder,9826.0,Crystal Palace,184.0,right,10708722.0
629805,Ritsu Doan,Japan,6715,1998-06-16,right winger,9810.0,Eintracht Frankfurt,172.0,left,19495937.0
664444,Takehiro Tomiyasu,Japan,6715,1998-11-05,center back,,Unknown,187.0,right,4456133.0
727837,Koki Ogawa,Japan,6715,1997-08-08,striker,8464.0,NEC Nijmegen,186.0,right,1559788.0
728765,Daizen Maeda,Japan,6715,1997-10-20,striker,9925.0,Celtic,173.0,right,11480177.0
848289,Takefusa Kubo,Japan,6715,2001-06-04,right winger,8560.0,Real Sociedad,174.0,left,29465972.0
851626,Hiroki Ito,Japan,6715,1999-05-12,center back,9823.0,Bayern München,186.0,left,17447233.0
857120,Ayumu Seko,Japan,6715,2000-06-07,center back,9746.0,Le Havre,183.0,right,3046965.0
887704,Keito Nakamura,Japan,6715,2000-07-28,left winger,9837.0,Reims,180.0,right,8402643.0
915111,Shuto Machino,Japan,6715,1999-09-30,striker,9788.0,Borussia Mönchengladbach,184.0,right,5937194.0
922808,Keisuke Osako,Japan,6715,1999-07-28,keeper,6224.0,Sanfrecce Hiroshima,186.0,right,1606500.0
924610,Yukinari Sugawara,Japan,6715,2000-06-28,right back,8466.0,Southampton,179.0,right,6275956.0
935728,Ao Tanaka,Japan,6715,1998-09-10,defensive midfielder,8463.0,Leeds United,180.0,right,10882628.0
942393,Ayase Ueda,Japan,6715,1998-08-28,striker,10235.0,Feyenoord,182.0,right,17343060.0
98254,Yuto Nagatomo,Japan,6715,1986-09-12,right back,4399.0,FC Tokyo,170.0,both,163495.0
1101030,Kai Trewin,Australia,6716,2001-05-18,defensive midfielder,546238.0,New York City FC,179.0,right,816248.0
1132069,Mohamed Touré,Australia,6716,2004-03-26,striker,9850.0,Norwich City,186.0,right,2472825.0
1220549,Tete Yengi,Australia,6716,2000-11-28,striker,194011.0,Machida Zelvia,197.0,right,475079.0
1250885,Nishan Velupillay,Australia,6716,2001-05-07,right winger,6230.0,Melbourne Victory,181.0,right,328716.0
1308909,Cristian Volpato,Australia,6716,2003-11-15,right winger,7943.0,Sassuolo,187.0,left,11461964.0
1316930,Jordan Bos,Australia,6716,2002-10-29,left back,10235.0,Feyenoord,180.0,left,7626341.0
