player_id,player_name,country,country_id,birth_date_utc,primary_position,club_id,club_name,height_cm,preferred_foot,transfer_value_eur,age,detail_name,positionId,usualPlayingPositionId,shirtNumber,market_value_eur,rating,goals,assists,red_cards,yellow_cards,detail_height_cm,detail_birth_date,detail_transfer_value_eur,season_goals,season_rating,season_assists,player_of_the_match,isCaptain
971628,Érik Lira,Mexico,6710,2000-05-08,center back,6578.0,Cruz Azul,172.0,right,11603159.0,26.0,Érik Lira,75.0,1.0,6,11603159.0,,,,,,,,,,7.25,1.0,,
977404,César Huerta,Mexico,6710,2000-12-03,right winger,8635.0,Anderlecht,171.0,right,3781331.0,25.0,César Huerta,,3.0,21,3781331.0,,,,,,,,,,,,,
1031319,Amirhossein Hosseinzadeh,Iran,6711,2000-10-30,striker,176352.0,Tractor,178.0,right,966217.0,25.0,Amirhossein Hosseinzadeh,,3.0,18,1207772.0,,,,,,,,,,,,,
1073012,Mohammad Mohebi,Iran,6711,1998-12-20,striker,8705.0,FC Rostov,176.0,left,1756928.0,27.0,Mohammad Mohebi,78.0,3.0,8,1464107.0,,,,,,,,,,,,,
117222,Ehsan Hajisafi,Iran,6711,1990-02-25,left back,101611.0,Sepahan,178.0,left,108209.0,36.0,Ehsan Haji Safi,,1.0,3,97424.0,,,,,,,,,,,,,
1221526,Saleh Hardani,Iran,6711,1998-12-26,right back,101614.0,Esteghlal,176.0,right,372708.0,27.0,Saleh Hardani,,1.0,2,465886.0,,,,,,,,,,,,,
1350138,Arya Yousefi,Iran,6711,2002-04-22,right back,101611.0,Sepahan,181.0,right,1033535.0,24.0,Aria Yousefi,,1.0,17,1291919.0,,,,,,,,,,,,,
1420509,Mohammad Ghorbani,Iran,6711,2001-10-07,central midfielder,102122.0,Al-Wahda,190.0,right,1004410.0,25.0,Mohammad Ghorbani,76.0,2.0,21,992202.0,,,,,,,,,,,,,
1583232,Amir Mohammad Razzaghinia,Iran,6711,2006-04-11,defensive midfielder,101614.0,Esteghlal,187.0,right,1209448.0,20.0,Amirmohammad Razaghinia,,2.0,26,1007874.0,,,,,,,,,,,,,
1729681,Danial Eiri,Iran,6711,2003-10-26,defender,101618.0,Zob Ahan,182.0,right,,22.0,Danial Eiri,,1.0,25,,,,,,,,,,,,,,
431418,Hossein Hosseini,Iran,6711,1992-06-30,keeper,101611.0,Sepahan,189.0,right,230222.0,33.0,Hossein Hosseini,,0.0,22,287777.0,,,,,,,,,,,,,
466890,Alireza Jahanbakhsh,Iran,6711,1993-08-11,right winger,7947.0,FCV Dender EH,183.0,right,243224.0,32.0,Alireza Jahanbakhsh,,3.0,7,243224.0,,,,,,,,,,,,,
500637,Hossein Kanani,Iran,6711,1994-03-23,center back,101610.0,Persepolis,188.0,right,797425.0,32.0,Hossein Kanaani,33.0,1.0,13,996782.0,,,,,,,,,,,,,
505281,Saeid Ezatolahi,Iran,6711,1996-10-01,defensive midfielder,102119.0,Shabab Al-Ahli Dubai FC,189.0,right,928719.0,29.0,Saeid Ezatolahi,74.0,2.0,6,915421.0,,,,,,,,,,,,,
505313,Alireza Beiranvand,Iran,6711,1992-09-21,keeper,176352.0,Tractor,195.0,right,167611.0,33.0,Alireza Beiranvand,11.0,0.0,1,167812.0,,,,,,,,,,,,,
505385,Roozbeh Cheshmi,Iran,6711,1993-07-24,central midfielder,101614.0,Esteghlal,194.0,right,104526.0,32.0,Roozbeh Cheshmi,,2.0,15,104526.0,,,,,,,,,,,,,
505959,Ramin Rezaeian,Iran,6711,1990-03-21,right back,101614.0,Esteghlal,184.0,right,68779.0,36.0,Ramin Rezaeian,51.0,1.0,23,78208.0,,,,,,,,,,,,,
505960,Ali Alipour,Iran,6711,1995-11-11,forward,101610.0,Persepolis,181.0,both,558370.0,30.0,Ali Alipour,,3.0,11,558370.0,,,,,,,,,,,,,
511397,Shoja Khalilzadeh,Iran,6711,1989-05-14,center back,176352.0,Tractor,183.0,right,67977.0,37.0,Shoja Khalilzadeh,35.0,1.0,4,68178.0,,,,,,,,,,,,,
532220,Saman Ghoddos,Iran,6711,1993-09-06,central midfielder,209190.0,Al Ittihad Kalba,176.0,right,770484.0,32.0,Saman Ghoddos,72.0,2.0,14,963106.0,,,,,,,,,,,,,
619506,Mehdi Taremi,Iran,6711,1992-07-18,striker,8638.0,Olympiacos,185.0,right,1468373.0,33.0,Mehdi Taremi,115.0,3.0,9,1730873.0,,,,,,,,,,,,,True
621519,Mehdi Torabi,Iran,6711,1994-09-10,left midfielder,176352.0,Tractor,185.0,right,599613.0,31.0,Mehdi Torabi,,2.0,16,599613.0,,,,,,,,,,,,,
630459,Milad Mohammadi,Iran,6711,1993-09-29,left back,101610.0,Persepolis,178.0,left,386186.0,32.0,Milad Mohammadi,59.0,1.0,5,403276.0,,,,,,,,,,,,,
641121,Shahriyar Moghanloo,Iran,6711,1994-12-21,striker,209190.0,Al Ittihad Kalba,189.0,left,471348.0,31.0,Shahriar Moghanlou,,3.0,20,549743.0,,,,,,,,,,,,,
848314,Mehdi Ghayedi,Iran,6711,1998-12-05,striker,102123.0,Al-Nasr SC,166.0,right,2239106.0,27.0,Mehdi Ghayedi,,3.0,10,2536883.0,,,,,,,,,,,,,
872575,Ali Nemati,Iran,6711,1996-02-08,center back,139914.0,Foolad Khuzestan,182.0,right,154122.0,30.0,Ali Nemati,37.0,1.0,19,162663.0,,,,,,,,,,,,,
872590,Payam Niazmand,Iran,6711,1995-04-06,keeper,101610.0,Persepolis,193.0,right,295764.0,31.0,Payam Niazmand,,0.0,12,369706.0,,,,,,,,,,,,,
892709,Dennis Eckert,Iran,6711,1997-01-09,attacking midfielder,9985.0,Standard Liege,182.0,right,1652456.0,29.0,Dennis Eckert,,2.0,24,1681444.0,,,,,,,,,,,,,
1026065,Matt Freese,USA,6713,1998-09-02,keeper,546238.0,New York City FC,191.0,right,1194912.0,27.0,Matt Freese,11.0,0.0,24,1194912.0,,,,,,,,,,7.35,,,
1036401,Ricardo Pepi,USA,6713,2003-01-09,striker,8640.0,PSV Eindhoven,185.0,right,26200000.0,23.0,Ricardo Pepi,,3.0,9,19870870.0,,,,,,,,,,6.16,,,
1071179,Giovanni Reyna,USA,6713,2002-11-13,attacking midfielder,9788.0,Borussia Mönchengladbach,183.0,right,6761473.0,23.0,Giovanni Reyna,,2.0,7,6761473.0,,,,,,,,,1.0,6.0,,,
1126058,Malik Tillman,USA,6713,2002-05-28,attacking midfielder,8178.0,Bayer Leverkusen,187.0,right,31022777.0,,Malik Tillman,,,,,,,,,,,,,,,,,
1136096,Sebastian Berhalter,USA,6713,2001-05-10,defensive midfielder,307691.0,Vancouver Whitecaps,175.0,right,3359720.0,,Sebastian Berhalter,,,,,,,,,,,,,,,,,
1245998,Chris Brady,USA,6713,2004-03-03,keeper,6397.0,Chicago Fire FC,190.0,right,2222301.0,22.0,Chris Brady,,0.0,25,2222301.0,,,,,,,,,,,,,
1338696,Alex Freeman,USA,6713,2004-08-09,right back,10205.0,Villarreal,188.0,right,3069180.0,,Alex Freeman,,,,,,,,,,,,,,,,,
1348329,Max Arfsten,USA,6713,2001-04-19,left wing-back,6001.0,Columbus Crew,185.0,left,2275491.0,25.0,Max Arfsten,,2.0,18,2275491.0,,,,,,,,,,,,,
198444,Tim Ream,USA,6713,1987-10-05,center back,1323940.0,Charlotte FC,186.0,left,86400.0,38.0,Tim Ream,36.0,1.0,13,86400.0,,,,,,,,,,7.43,,,True
621882,Álex Zendejas,USA,6713,1998-02-07,right winger,6576.0,CF America,167.0,left,8248247.0,28.0,Alex Zendejas,,3.0,26,8248247.0,,,,,,,,,,5.92,,,
621946,Cristian Roldan,USA,6713,1995-06-03,defensive midfielder,130394.0,Seattle Sounders FC,173.0,right,1585002.0,31.0,Cristian Roldan,,,,1585002.0,,,,,,,,,,,,,
662428,Antonee Robinson,USA,6713,1997-08-08,left back,9879.0,Fulham,183.0,left,28951101.0,,Antonee Robinson,,,,,,,,,,,,,,,,,
688271,Auston Trusty,USA,6713,1998-08-12,center back,9925.0,Celtic,188.0,left,4850977.0,27.0,Auston Trusty,,1.0,6,4850977.0,,,,,,,,,1.0,6.77,,,
688295,Christian Pulisic,USA,6713,1998-09-18,striker,8564.0,Milan,178.0,right,40102247.0,,Christian Pulisic,,,,,,,,,,,,,,,,,
729769,Tyler Adams,USA,6713,1999-02-14,defensive midfielder,8678.0,AFC Bournemouth,175.0,right,24269133.0,27.0,Tyler Adams,65.0,2.0,4,24269133.0,,,,,,,,,,7.45,,,
729988,Matt Turner,USA,6713,1994-06-24,keeper,9748.0,Lyon,190.0,right,1227737.0,32.0,Matt Turner,,0.0,1,1227737.0,,,,,,,,,,5.75,,,
825623,Miles Robinson,USA,6713,1997-03-14,center back,722265.0,FC Cincinnati,188.0,right,1627663.0,29.0,Miles Robinson,,1.0,12,1627663.0,,,,,,,,,,6.22,,,
848266,Weston McKennie,USA,6713,1998-08-28,right wing-back,9885.0,Juventus,185.0,right,20998073.0,27.0,Weston McKennie,84.0,2.0,8,20998073.0,,,,,,,,,,7.51,,,
848268,Haji Wright,USA,6713,1998-03-27,striker,8669.0,Coventry City,193.0,right,11821894.0,28.0,Haji Wright,,3.0,19,11821894.0,,,,,,,,,,,,,
889536,Timothy Weah,USA,6713,2000-02-22,right wing-back,8592.0,Marseille,183.0,right,20384000.0,26.0,Timothy Weah,,2.0,21,20384000.0,,,,,,,,,,5.82,,,
892816,Sergiño Dest,USA,6713,2000-11-03,right back,8640.0,PSV Eindhoven,170.0,right,23450403.0,25.0,Sergiño Dest,103.0,1.0,2,17465979.0,,,,,,,,,,6.88,,,
924485,Mark McKenzie,USA,6713,1999-02-25,center back,9941.0,Toulouse,184.0,right,5487971.0,27.0,Mark McKenzie,,1.0,22,5487971.0,,,,,,,,,,5.72,,,
950829,Chris Richards,USA,6713,2000-03-28,center back,9826.0,Crystal Palace,188.0,right,21640235.0,26.0,Chris Richards,34.0,1.0,3,21640235.0,,,,,,,,,,7.41,,,
952322,Brenden Aaronson,USA,6713,2000-10-22,right winger,8463.0,Leeds United,178.0,right,18703691.0,25.0,Brenden Aaronson,,2.0,11,18703691.0,,,,,,,,,,6.01,,,
959696,Joseph Scally,USA,6713,2002-12-31,right wing-back,9788.0,Borussia Mönchengladbach,178.0,right,9669762.0,23.0,Joseph Scally,,1.0,23,9669762.0,,,,,,,,,,6.24,,,
982677,Folarin Balogun,USA,6713,2001-07-03,striker,9829.0,Monaco,179.0,right,25550741.0,,Folarin Balogun,,,,,,,,,,,,,,,,,
1130691,Kamaldeen Sulemana,Ghana,6714,2002-02-15,attacking midfielder,8524.0,Atalanta,175.0,right,18194011.0,24.0,Kamaldeen Sulemana,,2.0,22,18194011.0,,,,,,,,,,6.33,,,
1177779,Alidu Seidu,Ghana,6714,2000-06-04,center back,9851.0,Rennes,173.0,right,6473864.0,26.0,Alidu Seidu,,1.0,2,6473864.0,,,,,,,,,,,,,
1201760,Marvin Senaya,Ghana,6714,2001-01-28,right back,8583.0,Auxerre,179.0,right,2214604.0,,Marvin Senaya,,,,,,,,,,,,,,,,,
1211610,Augustine Boakye,Ghana,6714,2000-11-03,right winger,9853.0,Saint-Etienne,173.0,left,4515715.0,25.0,Augustine Boakye,,3.0,20,4515715.0,,,,,,,,,,,,,
1220633,Prince Adu,Ghana,6714,2003-09-23,striker,6033.0,Viktoria Plzen,179.0,right,2912551.0,22.0,Prince Adu,,3.0,25,2912551.0,,,,,,,,,,6.04,,,
1265626,Abdul Fatawu,Ghana,6714,2004-03-08,right winger,8197.0,Leicester City,177.0,left,21775131.0,,Abdul Fatawu,,,,,,,,,,,,,,,,,
1338390,Ernest Nuamah,Ghana,6714,2003-11-01,forward,9748.0,Lyon,178.0,left,13769819.0,,Ernest Nuamah,,,,,,,,,,,,,,,,,
1429607,Kojo Peprah Oppong,Ghana,6714,2004-06-04,center back,9831.0,Nice,188.0,right,10467733.0,22.0,Kojo Peprah Oppong,,1.0,21,10467733.0,,,,,,,,,,5.98,,,
1432344,Jonas Adjetey,Ghana,6714,2003-12-13,center back,8721.0,Wolfsburg,188.0,right,7922994.0,22.0,Jonas Adjetey,,1.0,4,7922994.0,,,,,,,,,,6.8,,,
1452385,Christopher Bonsu Baah,Ghana,6714,2004-12-14,left midfielder,101919.0,Al Qadsiah,172.0,left,12120359.0,21.0,Christopher Bonsu Baah,,2.0,13,12120359.0,,,,,,,,,,,,,
154280,Jordan Ayew,Ghana,6714,1991-09-11,striker,8197.0,Leicester City,182.0,right,1232388.0,34.0,Jordan Ayew,105.0,3.0,9,1232388.0,,,,,,,,,,6.33,,,True
1615927,Caleb Yirenkyi,Ghana,6714,2006-01-15,central midfielder,10202.0,Nordsjælland,182.0,right,6648250.0,,Caleb Yirenkyi,,,,,,,,,,,,,,,,,
1806615,Benjamin Asare,Ghana,6714,1992-07-13,keeper,,Unknown,188.0,right,,33.0,Benjamin Asare,,0.0,16,,,,,,,,,,,7.01,,,
324910,Abdul Rahman Baba,Ghana,6714,1994-07-02,left back,8619.0,PAOK Thessaloniki,180.0,left,1070630.0,32.0,Abdul Rahman Baba,,1.0,17,1070630.0,,,,,,,,,,,,,
434325,Thomas Partey,Ghana,6714,1993-06-13,central midfielder,10205.0,Villarreal,185.0,right,2116297.0,33.0,Thomas Partey,65.0,2.0,5,2116297.0,,,,,,,,,,6.68,,,
562801,Derrick Luckassen,Ghana,6714,1995-07-03,center back,2137.0,Pafos FC,186.0,right,547980.0,,Derrick Luckassen,,,,,,,,,,,,,,,,,
604105,Iñaki Williams,Ghana,6714,1994-06-15,right winger,8315.0,Athletic Club,186.0,right,15553356.0,32.0,Iñaki Williams,103.0,3.0,19,15553356.0,,,,,,,,,,5.82,,,
615411,Lawrence Ati-Zigi,Ghana,6714,1996-11-29,keeper,10190.0,St. Gallen,188.0,right,888373.0,29.0,Lawrence Ati-Zigi,11.0,0.0,1,888373.0,,,,,,,,,,7.28,,,
771630,Gideon Mensah,Ghana,6714,1998-07-18,left back,8722.0,1. FC Köln,178.0,left,2247783.0,,Gideon Mensah,,,,,,,,,,,,,,,,,
776184,Brandon Thomas-Asante,Ghana,6714,1998-12-29,left winger,8669.0,Coventry City,180.0,right,6469067.0,,Brandon Thomas-Asante,,,,,,,,,,,,,,,,,
776591,Abdul Mumin,Ghana,6714,1998-06-06,defender,,Unknown,188.0,right,2110965.0,28.0,Abdul Mumin,,1.0,6,2110965.0,,,,,,,,,,,,,
873227,Jerome Opoku,Ghana,6714,1998-10-14,center back,1933.0,Başakşehir,195.0,left,3133136.0,27.0,Jerome Opoku,36.0,1.0,18,3133136.0,,,,,,,,,,7.36,,,
883823,Elisha Owusu,Ghana,6714,1997-11-07,central midfielder,8583.0,Auxerre,182.0,right,2252937.0,28.0,Elisha Owusu,,2.0,15,2252937.0,,,,,,,,,,6.29,,,
933576,Antoine Semenyo,Ghana,6714,2000-01-07,right winger,8456.0,Manchester City,185.0,right,63965105.0,26.0,Antoine Semenyo,107.0,3.0,11,63965105.0,,,,,,,,,,6.05,,,
948745,Kwasi Sibo,Ghana,6714,1998-06-24,defensive midfielder,8670.0,Real Oviedo,183.0,right,1119128.0,28.0,Kwasi Sibo,86.0,2.0,8,1119128.0,,,,,,,,,,6.16,,,
963812,Joseph Anang,Ghana,6714,2000-06-08,keeper,1854.0,St. Patrick's Athletic,183.0,right,79064.0,26.0,Joseph Anang,,0.0,12,79064.0,,,,,,,,,,,,,
1023887,Tsuyoshi Watanabe,Japan,6715,1997-02-05,center back,10235.0,Feyenoord,186.0,right,9490272.0,29.0,Tsuyoshi Watanabe,,1.0,16,10544746.0,,,,,,,,,,,,,
1033111,Kaishu Sano,Japan,6715,2000-12-30,central midfielder,9905.0,Mainz 05,176.0,right,26323596.0,25.0,Kaishu Sano,64.0,2.0,24,29248440.0,,,,,,,,,,,,,
1053679,Zion Suzuki,Japan,6715,2002-08-21,keeper,10167.0,Parma,189.0,right,21668407.0,23.0,Zion Suzuki,11.0,0.0,1,24076008.0,,,,,,,,,,,,,
1134467,Yuito Suzuki,Japan,6715,2001-10-25,attacking midfielder,8358.0,Freiburg,175.0,right,15078138.0,24.0,Yuito Suzuki,,2.0,17,13707399.0,,,,,,,,,,,,,
1232143,Tomoki Hayakawa,Japan,6715,1999-03-03,keeper,4397.0,Kashima Antlers,186.0,right,1136329.0,27.0,Tomoki Hayakawa,,0.0,23,1203455.0,,,,,,,,,,,,,
1337765,Junnosuke Suzuki,Japan,6715,2003-07-12,right back,8391.0,FC København,180.0,right,1771547.0,22.0,Junnosuke Suzuki,,1.0,25,2067431.0,,,,,,,,,,,,,
1436730,Keisuke Goto,Japan,6715,2005-06-03,striker,8358.0,Freiburg,191.0,right,3973063.0,21.0,Keisuke Goto,,3.0,9,3310886.0,,,,,,,,,,,,,
1611223,Kento Shiogai,Japan,6715,2005-03-26,striker,8721.0,Wolfsburg,180.0,right,7554337.0,21.0,Kento Shiogai,,3.0,26,6568989.0,,,,,,,,,,,,,
523731,Shogo Taniguchi,Japan,6715,1991-07-15,center back,9997.0,St.Truiden,182.0,right,517741.0,34.0,Shogo Taniguchi,35.0,1.0,3,489195.0,,,,,,,,,,,,,
604044,Junya Ito,Japan,6715,1993-03-09,left winger,9987.0,Genk,176.0,right,1849143.0,33.0,Junya Ito,84.0,3.0,14,2254407.0,,,,,,,,,,,,,
620917,Ko Itakura,Japan,6715,1997-01-27,center back,8593.0,Ajax,185.0,right,9487856.0,29.0,Ko Itakura,,1.0,4,10542063.0,,,,,,,,,,,,,
621515,Daichi Kamada,Japan,6715,1996-08-05,defensive midfielder,9826.0,Crystal Palace,184.0,right,10708722.0,29.0,Daichi Kamada,66.0,2.0,15,10248016.0,,,,,,,,,,,,,
629805,Ritsu Doan,Japan,6715,1998-06-16,right winger,9810.0,Eintracht Frankfurt,172.0,left,19495937.0,28.0,Ritsu Doan,62.0,2.0,10,21662153.0,,,,,,,,,,,,,True
664444,Takehiro Tomiyasu,Japan,6715,1998-11-05,center back,,Unknown,187.0,right,4456133.0,27.0,Takehiro Tomiyasu,33.0,1.0,22,5242510.0,,,,,,,,,,,,,
727837,Koki Ogawa,Japan,6715,1997-08-08,striker,8464.0,NEC Nijmegen,186.0,right,1559788.0,28.0,Koki Ogawa,,3.0,19,1865763.0,,,,,,,,,,,,,
728765,Daizen Maeda,Japan,6715,1997-10-20,striker,9925.0,Celtic,173.0,right,11480177.0,28.0,Daizen Maeda,86.0,3.0,11,12567723.0,,,,,,,,,,,,,
848289,Takefusa Kubo,Japan,6715,2001-06-04,right winger,8560.0,Real Sociedad,174.0,left,29465972.0,25.0,Takefusa Kubo,,3.0,8,32739969.0,,,,,,,,,,,,,
851626,Hiroki Ito,Japan,6715,1999-05-12,center back,9823.0,Bayern München,186.0,left,17447233.0,27.0,Hiroki Ito,37.0,1.0,21,19385815.0,,,,,,,,,,,,,
857120,Ayumu Seko,Japan,6715,2000-06-07,center back,9746.0,Le Havre,183.0,right,3046965.0,26.0,Ayumu Seko,,1.0,20,2539138.0,,,,,,,,,,,,,
887704,Keito Nakamura,Japan,6715,2000-07-28,left winger,9837.0,Reims,180.0,right,8402643.0,25.0,Keito Nakamura,68.0,3.0,13,9885463.0,,,,,,,,,,,,,
915111,Shuto Machino,Japan,6715,1999-09-30,striker,9788.0,Borussia Mönchengladbach,184.0,right,5937194.0,26.0,Shuto Machino,,3.0,6,5938750.0,,,,,,,,,,,,,
922808,Keisuke Osako,Japan,6715,1999-07-28,keeper,6224.0,Sanfrecce Hiroshima,186.0,right,1606500.0,26.0,Keisuke Osako,,0.0,12,1621373.0,,,,,,,,,,,,,
924610,Yukinari Sugawara,Japan,6715,2000-06-28,right back,8466.0,Southampton,179.0,right,6275956.0,26.0,Yukinari Sugawara,,1.0,2,6468523.0,,,,,,,,,,,,,
935728,Ao Tanaka,Japan,6715,1998-09-10,defensive midfielder,8463.0,Leeds United,180.0,right,10882628.0,27.0,Ao Tanaka,,2.0,7,12091809.0,,,,,,,,,,,,,
942393,Ayase Ueda,Japan,6715,1998-08-28,striker,10235.0,Feyenoord,182.0,right,17343060.0,27.0,Ayase Ueda,105.0,3.0,18,17343060.0,,,,,,,,,,,,,
98254,Yuto Nagatomo,Japan,6715,1986-09-12,right back,4399.0,FC Tokyo,170.0,both,163495.0,39.0,Yuto Nagatomo,,1.0,5,163495.0,,,,,,,,,,,,,
1101030,Kai Trewin,Australia,6716,2001-05-18,defensive midfielder,546238.0,New York City FC,179.0,right,816248.0,25.0,Kai Trewin,,2.0,15,816248.0,,,,,,,,,,,,,
1132069,Mohamed Touré,Australia,6716,2004-03-26,striker,9850.0,Norwich City,186.0,right,2472825.0,22.0,Mohamed Touré,,3.0,9,2472825.0,,,,,,,,,,6.21,,,
1220549,Tete Yengi,Australia,6716,2000-11-28,striker,194011.0,Machida Zelvia,197.0,right,475079.0,25.0,Tete Yengi,,3.0,26,475079.0,,,,,,,,,,6.24,,,
1250885,Nishan Velupillay,Australia,6716,2001-05-07,right winger,6230.0,Melbourne Victory,181.0,right,328716.0,25.0,Nishan Velupillay,,3.0,23,328716.0,,,,,,,,,,6.06,,,
1308909,Cristian Volpato,Australia,6716,2003-11-15,right winger,7943.0,Sassuolo,187.0,left,11461964.0,22.0,Cristian Volpato,72.0,3.0,20,11461964.0,,,,,,,,,,6.46,,,
1316930,Jordan Bos,Australia,6716,2002-10-29,left back,10235.0,Feyenoord,180.0,left,7626341.0,23.0,Jordan Bos,51.0,1.0,5,7626341.0,,,,,,,,,,6.92,,,
1318686,Alessandro Circati,Australia,6716,2003-10-10,center back,10167.0,Parma,190.0,right,12507684.0,22.0,Alessandro Circati,33.0,1.0,3,12507684.0,,,,,,,,,,7.18,,,
1327214,Nestory Irankunda,Australia,6716,2006-02-09,striker,9817.0,Watford,175.0,right,9946834.0,20.0,Nestory Irankunda,115.0,2.0,17,9946834.0,,,,,,,,,1.0,6.72,,,
1335765,Patrick Beach,Australia,6716,2003-08-06,keeper,10242.0,Troyes,190.0,left,1030395.0,22.0,Patrick Beach,11.0,0.0,18,1030395.0,,,,,,,,,,7.7,,,
1527363,Paul Okon-Engstler,Australia,6716,2005-01-24,defensive midfielder,10164.0,Sydney FC,186.0,left,945649.0,21.0,Paul Okon-Engstler,,2.0,24,945649.0,,,,,,,,,,7.34,1.0,,
1686118,Lucas Herrington,Australia,6716,2007-09-05,center back,8314.0,Colorado Rapids,192.0,right,1914603.0,18.0,Lucas Herrington,37.0,1.0,25,1914603.0,,,,,,,,,,7.12,,,
185014,Mathew Leckie,Australia,6716,1991-02-04,central midfielder,203576.0,Melbourne City FC,181.0,right,127332.0,35.0,Matthew Leckie,1000.0,2.0,7,127332.0,,,,,,,,,,6.12,,,
185644,Mathew Ryan,Australia,6716,1992-04-08,keeper,,Unknown,184.0,right,1514941.0,34.0,Mathew Ryan,,0.0,1,1514941.0,,,,,,,,,,,,,
192735,Aziz Behich,Australia,6716,1990-12-16,left back,203576.0,Melbourne City FC,170.0,left,229917.0,35.0,Aziz Behich,59.0,1.0,16,229917.0,,,,,,,,,,6.9,,,
302176,Paul Izzo,Australia,6716,1995-01-06,keeper,8410.0,Randers FC,185.0,right,440150.0,31.0,Paul Izzo,,0.0,12,440150.0,,,,,,,,,,,,,
369742,Jackson Irvine,Australia,6716,1993-03-07,defensive midfielder,8152.0,St. Pauli,180.0,right,1063568.0,33.0,Jackson Irvine,74.0,2.0,22,1063568.0,,,,,,,,,,6.48,,,
416124,Milos Degenek,Australia,6716,1994-04-28,center back,8621.0,APOEL Nicosia,187.0,right,192918.0,32.0,Milos Degenek,,1.0,2,192918.0,,,,,,,,,,,,,
418799,Jason Geria,Australia,6716,1993-05-10,center back,4425.0,Albirex Niigata,184.0,right,292346.0,33.0,Jason Geria,,1.0,6,292346.0,,,,,,,,,,6.28,,,
421328,Awer Mabil,Australia,6716,1995-09-15,right winger,10279.0,Castellon,179.0,right,273015.0,30.0,Awer Mabil,,3.0,11,273015.0,,,,,,,,,,,,,
564842,Cameron Burgess,Australia,6716,1995-10-21,center back,10003.0,Swansea City,194.0,left,1124112.0,30.0,Cameron Burgess,,1.0,21,1124112.0,,,,,,,,,,6.02,,,
671518,Harry Souttar,Australia,6716,1998-10-22,center back,8197.0,Leicester City,198.0,right,3030545.0,27.0,Harry Souttar,35.0,1.0,19,3030545.0,,,,,,,,,,6.93,,,True
675762,Ajdin Hrustic,Australia,6716,1996-07-05,central midfielder,9791.0,Heracles,183.0,left,338276.0,29.0,Ajdin Hrustic,,2.0,10,338276.0,,,,,,,,,,6.39,,,
785377,Aiden O'Neill,Australia,6716,1998-07-04,defensive midfielder,546238.0,New York City FC,178.0,right,1576682.0,27.0,Aiden O'Neill,76.0,2.0,13,1576682.0,,,,,,,,,,7.26,,,
885870,Connor Metcalfe,Australia,6716,1999-11-05,attacking midfielder,8152.0,St. Pauli,178.0,left,1250291.0,26.0,Connor Metcalfe,78.0,2.0,8,1250291.0,,,,,,,,,1.0,7.06,,,
889093,Jacob Italiano,Australia,6716,2001-07-30,attacking midfielder,10012.0,Grazer AK,177.0,both,266203.0,24.0,Jacob Italiano,1000.0,2.0,4,266203.0,,,,,,,,,,6.65,,,
970544,Cameron Devlin,Australia,6716,1998-06-07,central midfielder,8548.0,Rangers,170.0,right,1116772.0,28.0,Cameron Devlin,,2.0,14,1116772.0,,,,,,,,,,,,,
1022649,Dan Ndoye,Switzerland,6717,2000-10-25,right winger,10203.0,Nottingham Forest,184.0,right,38981884.0,25.0,Dan Ndoye,87.0,3.0,11,38981884.0,,,,,,,,,2.0,7.35,,,
1067168,Zeki Amdouni,Switzerland,6717,2000-12-04,forward,8191.0,Burnley,185.0,both,10961515.0,25.0,Zeki Amdouni,,3.0,23,10961515.0,,,,,,,,,,6.37,,,
1107298,Marvin Keller,Switzerland,6717,2002-07-03,keeper,10192.0,Young Boys,190.0,right,8364977.0,24.0,Marvin Keller,,0.0,21,8364977.0,,,,,,,,,,,,,
115591,Ricardo Rodríguez,Switzerland,6717,1992-08-25,left back,8603.0,Real Betis,180.0,left,1587551.0,33.0,Ricardo Rodríguez,38.0,1.0,13,1587551.0,,,,,,,,,,7.28,1.0,,
1161211,Fabian Rieder,Switzerland,6717,2002-02-16,attacking midfielder,8406.0,Augsburg,179.0,left,9012468.0,24.0,Fabian Rieder,85.0,2.0,22,9012468.0,,,,,,,,,,6.53,,,
1163219,Ardon Jashari,Switzerland,6717,2002-07-30,central midfielder,8564.0,Milan,181.0,left,30516497.0,23.0,Ardon Jashari,,2.0,14,30516497.0,,,,,,,,,,5.9,,,
1257648,Aurèle Amenda,Switzerland,6717,2003-07-31,center back,8669.0,Coventry City,194.0,right,9212534.0,22.0,Aurèle Amenda,,1.0,24,9212534.0,,,,,,,,,,,,,
1270002,Luca Jaquez,Switzerland,6717,2003-06-02,center back,10269.0,VfB Stuttgart,187.0,right,11652116.0,23.0,Luca Jaquez,,1.0,25,11652116.0,,,,,,,,,,6.99,,,
1520063,Johan Manzambi,Switzerland,6717,2005-10-14,defensive midfielder,10252.0,Aston Villa,182.0,right,31466201.0,20.0,Johan Manzambi,1000.0,2.0,9,31466201.0,,,,,,,,,3.0,7.55,2.0,,
201704,Remo Freuler,Switzerland,6717,1992-04-15,defensive midfielder,9857.0,Bologna,180.0,right,2661166.0,34.0,Remo Freuler,64.0,2.0,8,2661166.0,,,,,,,,,,7.13,,,
207236,Granit Xhaka,Switzerland,6717,1992-09-27,defensive midfielder,8472.0,Sunderland,185.0,left,15412041.0,33.0,Granit Xhaka,66.0,2.0,10,15412041.0,,,,,,,,,1.0,7.58,,,True
274787,Yvon Mvogo,Switzerland,6717,1994-06-06,keeper,8689.0,Lorient,186.0,right,1937070.0,32.0,Yvon Mvogo,,0.0,12,1937070.0,,,,,,,,,,,,,
